char,sourceFile,motion,frame,manifestBodyBounds_w,manifestBodyBounds_h,manifestVisualBounds_w,manifestVisualBounds_h,manifestFootAnchor_x,manifestFootAnchor_y,manifestOffset_x,manifestOffset_y,manifestBattleScale,myAlphaBBox_w,myAlphaBBox_h,myAlphaBBox_footY,myAlphaBBox_centerX,manifestVsAlpha_heightDeltaPx,automatedFaceTemplateMatchScale_UNRELIABLE,automatedMatchConfidence_UNRELIABLE,visualJudgement,causeCandidate,comment
takimaru,assets/art/runtime/takimaru/p1/mikiri/f3.png,mikiri,F3,262,352,262,352,133,353.789,-133,-353.789,0.5,263,352,353,132.0,0,0.25,0.6295551061630249,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/mikiri/f4.png,mikiri,F4,278,363,278,363,141,364.789,-141,-364.789,0.5,278,363,364,140.5,0,0.6413043478260869,0.6578729748725891,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/roar/f1.png,roar,F1,260,385,260,385,132,386.794,-132,-386.794,0.5,260,385,386,131.5,0,0.7065217391304348,0.6271745562553406,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/roar/f2.png,roar,F2,281,393,281,393,142.5,394.79,-142.5,-394.79,0.5,281,393,394,142.0,0,0.25,0.5582346320152283,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/roar/f3.png,roar,F3,288,391,288,391,146,392.789,-146,-392.789,0.5,289,391,392,145.0,0,0.25,0.5999894142150879,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/roar/f4.png,roar,F4,258,374,260,374,131,375.794,-131,-375.794,0.5,260,375,375,131.5,1,0.7065217391304348,0.6177248358726501,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/legacy_crouch/crouch.png,pose:crouch,crouch,297,198,297,198,150.5,200.013,-150.5,-200.013,0.5,299,200,200,150.0,2,0.34782608695652173,0.6288794875144958,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/legacy_crouch_atk/crouch_atk.png,pose:crouch_atk,crouch_atk,362,180,362,180,183,182.007,-183,-182.007,0.5,363,181,181,182.0,1,0.34782608695652173,0.635418176651001,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/downset/down.png,pose:down,down,405,139,405,139,204.5,141.014,-204.5,-141.014,0.5,406,141,141,204.5,2,0.25,0.627985417842865,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/common_basic/flinch.png,pose:flinch,flinch,288,296,288,296,146,349.779,-146,-349.779,0.5,290,297,297,145.5,1,0.25,0.6178522109985352,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/downset/getup.png,pose:getup,getup,365,246,365,246,184.5,252.653,-184.5,-252.653,0.5,367,247,248,184.0,1,0.2826086956521739,0.5826043486595154,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/legacy_grabbed/grabbed.png,pose:grabbed,grabbed,223,262,223,262,113.5,264.015,-113.5,-264.015,0.5,225,263,263,113.0,1,0.25,0.6498973369598389,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/common_basic/guard.png,pose:guard,guard,270,325,270,325,137,327.01,-137,-327.01,0.5,271,327,327,136.0,2,0.2826086956521739,0.5810710191726685,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/common_basic/idle.png,pose:idle,idle,272,344,272,344,138,346.674,-138,-346.674,0.5,274,346,346,137.5,2,0.31521739130434784,0.5827596783638,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/downset/ko.png,pose:ko,ko,410,143,410,143,207,179.446,-207,-179.446,0.5,412,145,145,206.5,2,0.5108695652173914,0.6694396138191223,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/legacy_lunge/lunge.png,pose:lunge,lunge,333,265,333,265,168.5,267.012,-168.5,-267.012,0.5,335,267,267,168.0,2,0.31521739130434784,0.581855833530426,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/legacy_sway/sway.png,pose:sway,sway,290,307,290,307,147,309.011,-147,-309.011,0.5,292,309,309,146.5,2,0.25,0.7604421973228455,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/downset/ult_charge.png,pose:ult_charge,ult_charge,323,275,323,275,163.5,286.29,-163.5,-286.29,0.5,325,277,277,163.0,2,0.25,0.5849365592002869,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/common_basic/victory.png,pose:victory,victory,219,331,219,331,111.5,376.032,-111.5,-376.032,0.5,221,331,330,111.0,0,0.44565217391304346,0.5813909769058228,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_01/f1.png,cmd_01,F1,201,282,201,282,102.5,284.673,-102.5,-284.673,0.5,202,284,284,101.5,2,0.25,0.5726850628852844,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_01/f2.png,cmd_01,F2,255,260,255,260,127.5,262.01,-127.5,-262.01,0.5,255,262,262,127.0,2,0.34782608695652173,0.6149793863296509,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_01/f3.png,cmd_01,F3,255,248,255,248,127.5,250.011,-127.5,-250.011,0.5,255,250,250,127.0,2,0.25,0.5798250436782837,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_01/f4.png,cmd_01,F4,208,274,211,274,109,276.01,-109,-276.01,0.5,212,276,276,106.5,2,0.25,0.5789803862571716,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_02/f1.png,cmd_02,F1,199,301,199,301,101.5,323.565,-101.5,-323.565,0.5,201,303,303,101.0,2,0.25,0.5668846368789673,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_02/f2.png,cmd_02,F2,255,292,255,292,127.5,313.919,-127.5,-313.919,0.5,255,294,294,127.0,2,0.3804347826086957,0.7566064596176147,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_02/f3.png,cmd_02,F3,255,225,255,226,127.5,226.686,-127.5,-226.686,0.5,255,228,228,127.0,2,0.25,0.5563730597496033,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_02/f4.png,cmd_02,F4,198,296,207,296,110,319.868,-110,-319.868,0.5,209,297,297,105.0,1,0.25,0.5746826529502869,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_03/f1.png,cmd_03,F1,201,290,201,290,102.5,292.009,-102.5,-292.009,0.5,203,292,292,102.0,2,0.25,0.5824131965637207,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_03/f2.png,cmd_03,F2,251,269,251,269,125.5,271.012,-125.5,-271.012,0.5,252,270,270,125.5,1,0.25,0.593230664730072,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_03/f3.png,cmd_03,F3,255,300,255,305,127.5,307.011,-127.5,-307.011,0.5,255,307,307,127.0,2,0.6086956521739131,0.90646892786026,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_03/f4.png,cmd_03,F4,198,282,203,321,106,323.014,-106,-323.014,0.5,205,322,322,103.0,1,0.5434782608695652,0.8955920934677124,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_04/f1.png,cmd_04,F1,193,279,193,279,98.5,286.314,-98.5,-286.314,0.5,194,281,281,98.5,2,0.25,0.565185010433197,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_04/f2.png,cmd_04,F2,277,271,277,271,138.5,275,-138.5,-275,0.5,277,273,273,138.0,2,0.8695652173913043,0.5871310234069824,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_04/f3.png,cmd_04,F3,224,275,224,275,114,277.012,-114,-277.012,0.5,226,277,277,113.5,2,0.2826086956521739,0.6290314793586731,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_04/f4.png,cmd_04,F4,194,280,194,280,99,286.654,-99,-286.654,0.5,196,282,282,98.5,2,0.25,0.5737951397895813,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_05/f1.png,cmd_05,F1,205,293,228,293,104.5,295.674,-104.5,-295.674,0.5,230,295,295,115.5,2,0.25,0.589992105960846,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_05/f2.png,cmd_05,F2,251,239,251,260,125.5,265.327,-125.5,-265.327,0.5,252,262,262,125.5,2,0.44565217391304346,0.7444409728050232,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_05/f3.png,cmd_05,F3,241,342,241,343,122.5,345.013,-122.5,-345.013,0.5,242,345,345,121.5,2,0.44565217391304346,0.7745935320854187,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_05/f4.png,cmd_05,F4,198,289,222,361,124,363.013,-124,-363.013,0.5,224,362,362,111.5,1,0.5760869565217391,0.8841989040374756,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_06/f1.png,cmd_06,F1,199,290,237,290,101.5,304.619,-101.5,-304.619,0.5,238,292,292,119.5,2,0.25,0.5951111316680908,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_06/f2.png,cmd_06,F2,238,241,238,241,119,253.608,-119,-253.608,0.5,239,243,243,119.0,2,0.5108695652173914,0.5489661693572998,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_06/f3.png,cmd_06,F3,255,219,255,220,127.5,221.349,-127.5,-221.349,0.5,255,222,222,127.0,2,0.25,0.5736249089241028,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_06/f4.png,cmd_06,F4,198,290,214,299,116,304.326,-116,-304.326,0.5,215,301,301,108.0,2,0.25,0.5905581116676331,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_07/f1.png,cmd_07,F1,194,305,194,305,99,309,-99,-309,0.5,196,307,307,98.5,2,0.25,0.6011897921562195,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_07/f2.png,cmd_07,F2,236,270,236,270,118,272.01,-118,-272.01,0.5,237,271,271,118.0,1,0.25,0.6055485606193542,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_07/f3.png,cmd_07,F3,255,273,255,273,127.5,275.012,-127.5,-275.012,0.5,255,274,274,127.0,1,0.25,0.5881897211074829,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/cmd_07/f4.png,cmd_07,F4,196,306,196,306,100,309.338,-100,-309.338,0.5,198,307,307,99.5,1,0.25,0.5997042059898376,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/grab/f1.png,grab,F1,256,330,256,330,130,332.675,-130,-332.675,0.5,258,332,332,129.5,2,0.25,0.598294198513031,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/grab/f2.png,grab,F2,359,311,359,311,180.5,313.011,-180.5,-313.011,0.5,360,313,313,179.5,2,0.2826086956521739,0.5660032033920288,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/grab/f3.png,grab,F3,251,345,251,345,127.5,347.673,-127.5,-347.673,0.5,253,347,347,127.0,2,0.9347826086956521,0.6099606156349182,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/grab/f4.png,grab,F4,249,326,249,326,126.5,328.675,-126.5,-328.675,0.5,251,327,327,126.0,1,0.2826086956521739,0.6046151518821716,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/high/f1.png,high,F1,276,337,276,337,140,339.014,-140,-339.014,0.5,278,338,338,139.5,1,0.6739130434782609,0.7387171387672424,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/high/f2.png,high,F2,259,279,259,279,131.5,281.012,-131.5,-281.012,0.5,261,281,281,131.0,2,0.9021739130434783,0.6437364220619202,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/high/f3.png,high,F3,350,386,350,386,177,388.014,-177,-388.014,0.5,351,388,388,176.0,2,0.7065217391304348,0.8095243573188782,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/high/f4.png,high,F4,249,287,250,371,127.5,373.012,-127.5,-373.012,0.5,252,373,373,126.5,2,0.4782608695652174,0.7405344247817993,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/low/f1.png,low,F1,237,239,237,239,120.5,245.656,-120.5,-245.656,0.5,239,241,241,120.0,2,0.25,0.5715606212615967,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/low/f2.png,low,F2,286,195,286,195,143,199,-143,-199,0.5,286,197,197,142.5,2,0.2826086956521739,0.6074609756469727,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/low/f3.png,low,F3,328,144,328,144,164,146.009,-164,-146.009,0.5,328,146,146,163.5,2,0.25,0.5731428861618042,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/low/f4.png,low,F4,231,192,258,192,144.5,196,-144.5,-196,0.5,260,193,194,130.5,1,0.25,0.5781261324882507,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/mid/f1.png,mid,F1,233,287,233,287,118.5,289.011,-118.5,-289.011,0.5,234,289,289,118.5,2,0.25,0.5851380228996277,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/mid/f2.png,mid,F2,284,270,284,270,144,272.014,-144,-272.014,0.5,286,271,271,143.5,1,0.8695652173913043,0.5927063822746277,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/mid/f3.png,mid,F3,306,271,306,271,155,273.675,-155,-273.675,0.5,307,273,273,154.0,2,0.25,0.5799238681793213,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/mid/f4.png,mid,F4,221,274,245,274,136.5,276.673,-136.5,-276.673,0.5,247,276,276,124.0,2,0.25,0.5785495042800903,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/mikiri/f1.png,mikiri,F1,233,299,233,299,118.5,301.011,-118.5,-301.011,0.5,235,301,301,118.0,2,0.44565217391304346,0.5882532596588135,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/mikiri/f2.png,mikiri,F2,234,253,247,271,117,273.012,-117,-273.012,0.5,248,272,272,123.5,1,0.6413043478260869,0.8002561926841736,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/mikiri/f3.png,mikiri,F3,279,221,279,221,139.5,225,-139.5,-225,0.5,280,223,223,139.5,2,0.25,0.5893778204917908,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/mikiri/f4.png,mikiri,F4,231,283,231,283,117.5,285.674,-117.5,-285.674,0.5,232,285,285,117.5,2,0.25,0.5808855891227722,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/roar/f1.png,roar,F1,265,337,265,337,134.5,341.662,-134.5,-341.662,0.5,267,339,339,134.0,2,0.25,0.6140920519828796,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/roar/f2.png,roar,F2,260,340,260,340,132,344.663,-132,-344.663,0.5,262,342,342,131.5,2,0.2826086956521739,0.5713074207305908,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/roar/f3.png,roar,F3,282,351,282,351,143,353.673,-143,-353.673,0.5,283,353,353,142.0,2,0.2826086956521739,0.6306086778640747,OK,N/A (no anomaly found on visual review),
yomikage,assets/art/runtime/yomikage/p1/roar/f4.png,roar,F4,259,329,259,329,131.5,331.01,-131.5,-331.01,0.5,261,331,331,131.0,2,0.25,0.5911162495613098,OK,N/A (no anomaly found on visual review),
